1.0    18.4375   0.0  9.40706
2.6    12.5625   0.0  6.40956 
13.0   2.17969   0.0  1.11211
26.0   0.957031  0.0  0.48829
39.0   0.650391  0.0  0.331838
130.0  0.323242  0.0  0.164923
260.0  0.295898  0.0  0.150971
